Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling_Glass,Recycling_Metal,Recycling_Paper,Recycling_Plastic,Cooking_Airfryer,Cooking_Grill,Cooking_Microwave,Cooking_Oven,Cooking_Stove,CarbonEmission
1,0,0,3,0,0,1,2,184,0,4628,2,4,15,25,16,0,0,1,0,0,1,1,0,1,0,2020
0,0,1,0,3,0,1,1,156,1,6754,3,5,10,17,3,0,1,0,1,1,0,0,0,0,0,1356
2,0,1,0,1,0,1,1,111,2,2763,0,7,16,33,14,0,0,0,0,1,1,1,0,0,1,1895
0,0,2,3,1,0,1,0,66,3,6458,1,5,14,23,13,1,0,1,1,1,1,1,0,0,1,1726
0,1,0,1,1,0,1,0,94,0,3657,0,3,11,33,24,0,1,1,1,0,0,0,0,0,0,796
1,0,2,1,0,0,1,2,292,3,1969,0,3,4,15,12,2,0,0,1,0,1,1,0,0,1,2851
2,0,3,1,2,0,1,2,260,2,7618,1,3,0,49,16,2,1,1,0,0,0,0,1,1,0,2290
2,1,1,2,0,0,1,0,122,2,4547,3,4,13,48,11,0,0,0,1,0,0,0,1,0,0,2871
1,1,3,0,3,0,1,1,131,2,4439,1,1,5,38,7,1,0,1,1,1,1,1,1,0,0,1926
1,1,2,1,0,0,1,2,298,0,1637,2,7,0,17,24,1,0,0,0,1,1,1,0,0,0,2443
1,0,2,0,1,0,1,2,234,2,6893,0,3,5,18,22,0,0,0,0,1,0,0,0,0,1,1699
1,0,3,0,0,0,1,1,157,3,550,1,2,14,16,18,2,1,0,1,1,0,0,0,1,0,2475
3,0,2,3,3,0,1,1,189,0,9219,0,1,9,18,8,1,0,0,0,1,1,1,1,0,0,893
2,1,1,3,3,0,1,1,151,3,8712,3,4,13,29,8,0,0,0,1,1,1,1,0,1,1,3392
0,0,0,0,1,0,1,2,299,3,7031,2,2,10,47,12,1,0,1,0,0,1,1,1,1,1,2780
1,1,2,3,1,0,1,0,73,3,7677,0,5,8,41,3,0,1,0,1,0,0,0,0,0,0,2551
3,0,2,3,1,0,1,2,178,3,5409,2,5,6,10,3,2,1,0,1,0,0,0,0,1,1,1886
3,1,3,3,1,0,1,0,177,2,131,1,4,9,1,12,1,1,1,0,0,0,0,1,0,0,1227
2,0,2,0,0,0,1,0,89,3,8843,3,1,3,7,8,1,1,1,1,1,1,1,1,0,1,1945
0,1,2,0,0,0,1,2,278,2,5043,1,5,12,13,1,1,0,0,0,1,1,1,0,1,0,2268
3,0,1,2,1,0,1,2,181,3,3900,3,6,15,31,11,0,1,1,1,1,1,1,1,1,1,2312
0,1,0,1,1,0,1,2,174,2,2218,1,1,24,33,18,2,1,0,0,0,0,0,0,1,0,1984
0,0,3,1,3,0,1,0,173,2,5027,1,6,15,36,9,2,0,1,0,0,1,1,0,0,0,1799
3,1,0,2,0,0,1,0,52,0,8797,0,7,13,23,5,2,1,1,1,0,1,1,1,0,1,1059
0,0,3,1,1,0,1,1,229,0,2389,3,5,24,38,23,2,1,0,1,1,1,1,1,1,1,1480
0,0,0,2,3,0,1,1,296,2,6798,3,5,4,13,6,1,1,0,1,1,0,0,1,1,0,2055
0,0,2,3,1,0,1,2,153,3,3457,2,1,13,15,16,2,1,1,0,0,1,1,0,1,0,1859
3,1,0,2,0,0,1,0,170,2,8876,1,7,16,37,14,2,0,0,0,0,0,0,0,1,1,2608
1,0,3,0,0,0,1,2,89,0,7423,3,2,7,12,11,1,0,0,0,1,1,1,1,0,1,1479
0,0,3,2,0,0,1,2,176,1,4373,1,2,11,14,1,0,0,1,1,0,0,0,1,1,1,1184
2,0,1,0,1,0,1,2,209,1,9970,3,6,2,48,23,1,1,0,1,0,0,0,1,1,0,2127
3,0,2,2,0,0,1,1,181,1,7643,2,5,12,46,12,0,1,0,0,1,0,0,1,1,1,1837
1,1,0,2,0,0,1,0,245,1,1092,2,6,16,12,7,2,1,1,1,1,1,1,0,1,1,2052
3,0,0,1,2,0,1,0,176,3,4407,3,7,18,29,13,2,0,0,1,0,0,0,1,1,1,2922
1,0,3,2,3,0,1,2,212,1,4273,1,6,21,41,12,1,1,0,0,0,1,1,0,1,0,2177
3,0,1,1,0,0,1,2,75,1,1995,3,3,12,0,22,1,1,1,0,1,1,1,1,0,0,1183
1,1,1,0,0,0,1,1,121,0,667,1,4,11,8,11,0,1,0,1,0,1,1,1,0,1,1499
3,0,2,0,1,0,1,0,118,1,6992,2,1,18,45,9,1,1,1,1,1,1,1,0,1,0,752
1,1,2,3,1,0,1,1,115,2,1776,2,2,1,33,14,0,0,0,0,1,1,1,1,0,1,2238
1,0,3,1,0,0,1,1,65,3,6811,2,1,13,45,2,1,1,0,1,0,0,0,1,0,0,2725
3,0,0,3,1,0,1,0,72,2,574,1,3,4,1,11,2,0,1,0,1,1,1,0,1,0,1000
3,0,1,3,1,0,1,1,244,2,6393,0,6,15,50,6,1,1,1,1,0,1,1,0,1,0,1543
0,0,1,1,2,0,1,2,174,2,7427,3,4,8,48,22,0,1,1,0,1,0,0,0,1,1,2369
2,1,3,0,1,0,1,2,118,2,5351,1,2,9,1,17,1,1,1,0,1,1,1,0,1,0,1374
2,1,3,3,1,0,1,1,204,1,9872,0,7,5,1,23,0,1,0,1,0,1,1,0,1,0,1052
0,0,2,0,0,0,1,1,281,1,7510,1,1,14,5,21,2,1,0,1,0,1,1,0,1,0,1024
3,0,3,3,3,0,1,1,122,2,1824,3,1,21,42,12,0,1,0,1,1,1,1,1,0,0,1651
3,0,0,0,2,0,1,2,86,1,9629,2,2,23,12,4,2,1,0,0,0,0,0,0,1,0,1103
2,1,0,1,2,0,1,0,168,1,1308,3,3,8,31,9,2,1,1,1,0,1,1,1,1,1,1737
3,0,3,2,0,0,1,1,223,0,7107,3,4,9,43,20,2,0,0,1,1,0,0,0,1,1,1687
2,0,2,2,3,0,1,2,125,2,5674,0,3,4,21,17,0,1,0,0,0,0,0,0,1,1,1809
3,1,3,0,0,0,1,2,223,0,8848,1,6,10,47,2,0,0,0,0,0,1,1,0,1,0,2070
0,0,1,2,1,0,1,0,277,3,2883,2,2,9,43,0,1,1,0,0,1,1,1,1,0,0,2161
1,0,3,2,0,0,1,0,280,0,8948,2,5,23,6,11,2,1,1,0,0,0,0,0,0,0,1460
3,1,1,2,3,0,1,0,211,1,9514,0,5,23,48,9,1,0,0,1,1,0,0,0,0,1,1616
0,1,0,2,2,0,1,2,186,3,122,1,3,7,2,19,1,1,1,0,0,0,0,0,1,1,2474
0,0,1,2,1,0,1,2,138,0,1246,3,2,10,33,12,0,0,0,1,0,0,0,0,1,1,1141
1,1,3,0,1,0,1,0,180,3,661,0,1,4,21,8,2,1,0,0,1,0,0,1,0,0,2207
1,1,2,3,2,0,1,0,74,0,6022,3,6,24,12,20,2,1,0,0,1,1,1,1,0,0,2002
1,0,0,1,1,0,1,1,212,3,6826,2,7,0,26,18,2,1,0,1,0,1,1,1,1,0,3197
2,1,1,3,1,0,1,0,132,1,6775,0,3,11,29,21,0,0,1,1,0,0,0,0,1,0,1172
3,1,2,1,0,0,1,1,88,1,6775,0,7,10,27,24,1,1,0,0,0,0,0,1,1,0,1808
2,0,3,3,3,0,1,2,253,1,1315,1,5,16,7,10,1,1,1,1,1,1,1,0,1,1,1153
2,0,1,1,3,0,1,1,281,1,7298,2,2,1,44,21,2,0,0,0,1,1,1,0,1,0,1968
1,1,3,2,2,0,1,2,237,0,6580,2,2,16,3,17,0,0,1,0,0,0,0,0,0,0,1379
2,1,1,1,1,0,1,1,262,1,3694,2,4,1,10,20,1,0,1,0,0,1,1,0,0,1,1511
2,1,3,1,0,0,1,1,109,2,1635,2,3,12,26,24,2,1,0,0,0,0,0,0,0,0,2501
1,0,2,2,0,0,1,1,96,0,101,3,2,17,36,14,1,1,1,0,0,1,1,1,1,1,1650
3,0,1,3,1,0,1,2,227,2,2512,1,5,18,50,12,1,0,1,0,0,1,1,1,0,1,2015
1,1,1,2,2,0,1,2,190,1,7590,3,3,22,35,11,1,0,0,1,0,1,1,1,0,0,2514
1,1,3,3,1,0,1,1,282,2,4700,2,2,5,39,16,2,1,1,1,0,1,1,0,0,0,1933
1,0,1,0,2,0,1,2,156,2,7398,1,4,0,32,9,0,0,0,1,0,0,0,0,1,1,2282
1,1,0,3,2,0,1,0,279,3,7185,2,4,7,30,24,1,0,1,0,1,1,1,0,1,1,3859
2,1,2,0,0,0,1,2,173,3,5391,2,4,13,2,0,0,0,0,1,1,1,1,1,1,0,2866
0,0,0,3,2,0,1,0,215,3,112,1,4,19,17,15,2,0,1,1,1,0,0,0,1,1,2268
2,1,0,3,3,0,1,0,271,3,4416,2,2,11,25,9,2,1,0,0,1,0,0,1,0,1,2947
0,1,2,0,2,0,1,1,194,2,6246,3,3,21,32,8,2,0,0,0,0,0,0,0,1,0,2265
2,1,2,3,3,0,1,0,233,2,7978,0,7,16,21,14,0,0,0,0,1,0,0,0,1,1,2306
1,0,3,2,0,0,1,0,174,0,5899,1,4,9,41,15,2,1,0,1,0,1,1,0,0,0,1567
3,0,0,0,2,0,1,1,97,2,4312,0,1,8,17,1,0,0,1,0,0,0,0,0,1,1,1272
0,1,3,2,0,0,1,1,196,3,2580,1,2,12,49,1,0,1,1,0,1,0,0,1,1,0,2830
3,0,3,1,2,0,1,0,196,2,1834,3,5,10,22,1,0,0,1,0,1,1,1,0,1,0,1713
3,0,0,1,1,0,1,0,268,3,954,3,1,21,41,11,0,0,1,0,0,0,0,1,0,0,2387
0,0,0,1,0,0,1,2,285,3,9799,2,4,17,41,20,2,1,0,0,1,0,0,1,1,0,3149
3,0,1,0,0,0,1,1,90,0,3280,2,6,16,13,22,1,0,0,1,0,1,1,0,0,0,1350
3,0,3,0,3,0,1,1,171,0,1219,0,4,18,22,23,2,0,1,1,1,1,1,0,0,0,783
2,0,2,0,2,0,1,1,234,3,1815,0,1,2,15,15,1,0,0,1,0,0,0,0,0,1,2181
1,0,1,2,0,0,1,2,100,2,3633,0,5,5,27,0,0,1,0,1,0,0,0,0,0,1,2133
0,0,0,2,1,0,1,0,159,2,475,2,6,15,35,4,1,0,1,1,1,0,0,0,0,1,1746
3,1,2,1,0,0,1,1,275,0,3976,1,2,12,28,1,0,0,1,1,1,0,0,1,1,0,1188
2,1,0,1,1,0,1,1,274,3,5958,2,1,0,29,9,1,0,0,0,1,0,0,1,0,1,2738
2,1,2,3,2,0,1,2,176,0,2154,1,1,19,44,24,0,1,1,1,1,1,1,0,1,0,1451
0,0,0,3,1,0,1,1,266,1,4676,2,2,2,3,22,0,0,0,0,0,0,0,0,1,1,1259
1,0,0,3,2,0,1,1,254,0,3514,2,4,12,39,19,0,1,0,0,1,0,0,1,0,1,2066
1,0,1,3,2,0,1,0,218,2,6505,3,6,23,24,0,2,0,1,1,0,1,1,1,0,1,2400
2,1,3,3,2,0,1,2,56,1,8610,1,7,20,9,9,1,1,0,0,0,1,1,1,1,0,1852
0,0,0,3,1,0,1,2,69,3,8136,3,6,24,6,16,1,1,0,0,1,0,0,1,0,1,2404
1,0,1,1,1,0,1,2,180,2,1101,0,4,12,46,18,0,1,1,1,0,1,1,1,0,0,1929
1,1,1,1,0,0,1,1,68,2,4155,3,3,18,3,19,0,1,1,1,1,1,1,1,1,1,2225
0,1,2,1,3,0,1,2,212,0,499,1,4,17,26,21,0,1,1,1,0,0,0,1,1,1,1318
3,1,2,0,3,0,1,1,88,2,5192,1,7,2,41,10,0,1,1,0,0,1,1,0,0,1,2053
1,1,1,3,0,0,1,1,223,2,5606,2,7,17,16,11,1,0,0,0,0,0,0,1,1,1,3441
0,0,0,1,3,0,1,0,236,2,3004,3,2,9,12,4,1,1,1,0,0,1,1,0,1,1,1621
3,0,2,2,0,0,1,0,163,2,266,0,3,11,14,18,2,0,0,0,1,0,0,1,1,1,1510
1,1,1,3,3,0,1,0,123,1,9719,1,3,4,4,8,0,0,0,1,0,0,0,1,0,1,1269
0,1,2,1,2,0,1,0,255,2,2163,3,3,3,17,7,0,0,0,0,0,0,0,1,0,0,1956
0,1,1,0,3,0,1,1,111,2,9475,1,4,23,20,13,0,1,0,0,0,0,0,1,0,1,1997
1,1,3,2,1,0,1,2,137,0,4159,3,1,3,47,21,2,1,0,0,1,1,1,1,1,0,1640
2,0,3,1,2,0,1,1,224,1,8713,0,7,19,11,2,0,1,1,0,1,1,1,0,1,0,1145
2,0,1,2,0,0,1,0,260,1,3800,2,6,2,34,16,1,0,0,0,1,1,1,1,1,0,2206
0,0,0,1,1,0,1,1,108,1,9181,2,7,22,13,7,2,0,0,0,0,1,1,1,0,1,1539
1,0,2,1,1,0,1,2,264,3,3302,3,6,10,40,10,1,1,0,1,0,0,0,1,1,1,3274
2,1,1,0,0,0,1,0,74,3,9208,1,7,8,42,14,2,0,0,1,1,1,1,0,0,0,3294
2,1,3,0,2,0,1,1,258,0,2237,2,3,0,13,20,0,0,1,0,1,1,1,1,0,0,1341
0,1,2,1,0,0,1,1,112,1,4866,3,1,8,16,15,0,1,1,0,1,0,0,1,1,1,1286
1,1,2,3,1,0,1,0,268,2,868,3,3,22,41,1,1,0,0,1,0,1,1,1,0,1,2358
1,1,3,3,1,0,1,2,288,1,7203,0,5,10,8,3,0,1,1,1,0,1,1,0,1,1,1218
1,0,2,1,3,0,1,1,139,1,1372,2,2,22,6,17,2,1,0,0,1,0,0,1,1,0,1131
2,0,2,1,0,0,1,1,278,3,2193,0,5,12,37,3,2,0,1,0,0,1,1,0,1,1,2750
0,1,3,0,3,0,1,2,68,1,5970,0,1,22,35,3,2,1,1,1,1,1,1,1,0,1,1061
1,0,0,0,2,0,1,0,242,2,7607,3,1,8,19,19,0,1,0,0,0,0,0,0,1,1,2072
0,0,0,1,2,0,1,0,157,3,9199,2,5,7,27,18,2,0,1,1,0,1,1,1,0,1,2375
3,0,0,3,3,0,1,0,278,2,3203,1,6,16,14,11,1,0,1,1,1,0,0,0,1,1,1744
1,1,2,3,3,0,1,0,100,2,6329,2,5,20,19,6,0,1,1,0,1,0,0,1,0,0,2259
2,1,1,3,3,0,1,1,261,3,2184,3,4,23,22,3,1,0,0,1,1,1,1,0,1,0,3148
1,0,0,1,1,0,1,1,145,3,9277,1,2,6,36,14,1,0,0,1,1,1,1,0,0,1,2352
0,1,3,2,3,0,1,1,86,1,6492,2,7,17,30,20,2,1,1,0,0,1,1,0,0,1,1946
3,1,3,2,2,0,1,0,194,0,5607,1,5,21,2,15,0,1,1,0,0,1,1,0,1,0,987
3,1,2,3,1,0,1,2,182,0,2746,0,1,15,37,21,0,0,0,1,0,0,0,0,1,0,1129
1,1,3,2,3,0,1,0,185,0,8342,3,5,0,41,2,1,1,0,0,0,0,0,0,1,1,2186
1,0,0,2,1,0,1,0,283,2,9707,1,1,6,2,10,0,0,0,1,1,1,1,0,1,0,1451
2,0,0,0,2,0,1,0,213,0,7328,1,3,24,24,23,0,0,1,1,0,1,1,1,0,0,1287
1,1,3,0,0,0,1,1,89,3,1874,0,1,20,23,0,0,0,0,1,1,1,1,0,0,0,2998
1,1,1,1,2,0,1,0,275,3,6527,1,4,18,41,15,2,1,0,0,0,0,0,0,0,1,3574
0,1,3,0,3,0,1,2,266,2,4685,2,6,3,42,23,1,0,0,1,1,1,1,1,0,0,2617
0,0,2,1,1,0,1,0,58,2,9665,0,1,16,21,2,2,1,0,1,1,1,1,0,0,1,933
1,0,2,1,3,0,1,0,293,2,868,3,6,20,38,22,0,0,0,0,0,1,1,0,0,1,3020
2,0,0,3,0,0,1,1,71,0,2553,1,2,12,1,10,0,0,0,1,1,1,1,0,1,1,1070
1,1,1,3,3,0,1,0,65,0,3709,2,3,22,50,3,1,1,0,1,1,1,1,0,1,0,1668
1,0,0,2,2,0,1,2,291,3,9297,2,3,2,3,19,0,0,1,0,0,0,0,1,0,1,2924
2,0,0,0,1,0,1,1,127,1,5202,3,6,16,13,7,0,1,0,1,1,1,1,1,0,0,1516
1,0,0,2,2,0,1,0,65,0,5183,0,2,10,8,19,1,1,0,1,0,1,1,1,1,0,850
2,0,1,2,2,0,1,1,248,1,1921,0,6,20,47,11,1,1,0,1,1,1,1,1,0,1,1717
3,1,1,3,0,0,1,1,180,3,5384,2,5,3,3,4,2,0,1,0,1,0,0,0,1,1,2566
0,0,3,1,2,0,1,2,140,0,9076,0,7,19,2,17,0,0,1,1,1,1,1,0,0,1,804
0,0,0,3,1,0,1,1,124,2,6432,2,6,10,15,0,1,1,0,1,0,1,1,0,0,0,1612
3,0,2,0,0,0,1,1,245,3,6038,0,6,18,48,4,1,0,0,0,0,0,0,1,0,1,2629
2,0,1,0,1,0,1,1,260,3,4099,1,7,12,25,24,1,1,0,0,1,0,0,0,0,1,2538
0,0,2,1,3,0,1,1,113,0,577,2,7,5,15,16,2,0,1,0,0,1,1,0,0,1,1327
0,0,1,3,1,0,1,1,136,2,2230,0,5,9,16,19,2,1,1,1,0,1,1,1,1,0,1223
2,1,0,0,1,0,1,1,276,1,9592,2,5,14,30,13,2,0,1,1,1,0,0,1,1,1,1794
3,1,2,1,1,0,1,2,196,3,627,3,2,1,45,9,2,1,1,1,0,1,1,0,1,1,2342
1,0,1,0,1,0,1,2,221,0,7934,3,3,7,47,24,0,0,0,0,1,0,0,1,1,1,1939
0,1,3,3,3,0,1,0,211,0,1118,0,1,7,24,15,0,1,1,0,0,1,1,1,1,1,1104
2,1,3,3,2,0,1,0,215,0,5487,3,4,15,11,1,1,0,0,0,1,1,1,0,1,0,1579
2,0,1,0,2,0,1,0,92,1,3938,1,6,12,33,21,2,1,0,0,0,1,1,0,0,0,1602
1,0,3,2,2,0,1,2,285,3,3021,3,5,5,30,15,2,0,1,0,0,0,0,0,1,0,3589
2,0,1,2,3,0,1,1,82,3,7961,1,5,0,36,20,0,1,0,0,1,0,0,1,0,0,2644
1,1,2,3,3,0,1,1,249,0,5613,2,6,10,46,22,1,1,0,1,0,0,0,0,1,1,2220
1,1,2,0,1,0,1,0,262,1,7894,2,3,11,44,12,0,0,1,1,1,0,0,1,1,1,1637
3,1,0,3,1,0,1,2,229,1,7379,1,2,19,31,3,0,0,1,0,1,1,1,1,0,1,1538
2,1,3,2,3,0,1,0,287,2,9565,2,7,9,22,17,2,1,1,1,1,0,0,1,0,1,2318
2,1,3,3,1,0,1,2,226,2,2921,1,1,2,11,15,2,1,1,1,0,1,1,0,1,1,1354
2,0,0,2,0,0,1,2,156,2,9500,3,5,12,19,22,0,1,1,0,1,0,0,0,1,1,2435
0,1,0,1,1,0,1,2,200,1,6674,3,2,15,13,0,2,0,1,0,1,1,1,0,0,1,1180
1,0,1,3,1,0,1,1,273,0,4922,3,2,13,3,1,1,0,1,1,0,1,1,1,1,0,798
0,1,2,1,2,0,1,1,234,2,1001,3,6,13,3,12,2,1,0,0,0,0,0,1,1,1,2132
2,1,3,2,1,0,1,1,211,2,5737,1,6,17,0,10,2,0,0,1,0,1,1,1,1,0,1779
2,1,3,2,2,0,1,0,115,0,7954,3,3,6,26,8,1,0,0,0,1,1,1,0,1,1,1616
1,0,2,3,2,0,1,0,218,2,1828,1,2,3,49,12,0,0,0,0,0,0,0,1,0,1,2264
1,0,0,2,0,0,1,2,159,2,6124,1,1,17,19,8,0,1,1,0,0,0,0,0,1,1,2134
0,0,3,1,3,0,1,0,150,3,2476,2,7,17,46,16,2,1,1,1,0,1,1,0,1,1,2742
3,0,3,2,0,0,1,2,161,2,6474,1,5,24,25,9,0,0,0,1,0,0,0,0,1,1,2057
0,0,1,2,3,0,1,0,234,1,9814,0,2,5,43,24,0,1,1,0,1,0,0,1,0,1,1393
0,1,1,1,1,0,1,0,59,1,1958,1,3,20,28,10,0,1,0,1,1,0,0,0,1,0,998
0,0,3,3,1,0,1,2,283,2,6597,3,5,17,45,8,1,1,1,1,1,1,1,1,1,0,2169
2,0,1,3,2,0,1,2,78,0,4896,2,3,9,16,10,0,0,1,0,1,0,0,0,0,1,1198
0,1,2,3,3,0,1,0,162,3,9120,0,6,1,31,6,1,0,0,0,0,1,1,1,0,1,2593
1,0,0,3,0,0,1,1,171,3,8713,0,6,8,45,15,2,0,0,0,1,0,0,1,1,0,3336
0,1,2,1,0,0,1,2,140,3,2496,2,1,2,44,17,2,1,1,0,1,1,1,1,1,0,2773
3,0,0,0,0,0,1,2,65,0,4256,3,1,24,18,3,2,1,1,1,0,1,1,0,0,0,846
3,0,0,0,1,0,1,0,144,0,1382,1,3,5,22,24,1,0,1,1,1,0,0,0,1,1,735
2,0,0,3,3,0,1,2,237,0,8400,2,3,3,16,17,2,0,0,1,1,0,0,0,1,1,1467
1,1,2,1,2,0,1,1,225,0,5955,1,1,12,48,0,2,0,0,0,1,0,0,0,1,0,1644
0,1,1,1,3,0,1,1,99,0,5480,3,1,17,49,2,2,0,1,1,0,1,1,1,0,1,1231
3,0,3,0,1,0,1,1,246,3,7408,1,1,22,44,2,0,0,1,1,0,1,1,0,0,0,1913
2,0,1,0,2,0,1,1,122,0,2130,3,3,0,7,6,2,0,0,1,0,1,1,1,0,1,993
0,1,0,3,0,0,1,2,209,3,3550,2,5,7,32,12,0,0,1,0,0,0,0,1,0,1,3389
2,0,1,1,0,0,1,1,149,2,5334,0,2,5,42,14,1,0,0,0,1,0,0,1,0,0,2127
3,0,1,1,0,0,1,1,85,2,6917,2,7,16,26,14,0,1,1,0,0,1,1,1,1,1,2077
2,0,3,3,2,0,1,1,255,0,5776,0,2,19,28,20,1,1,1,1,1,0,0,1,0,0,967
3,1,2,2,0,0,1,1,143,0,6911,0,6,18,40,9,1,1,0,1,0,1,1,1,1,0,1502
3,0,0,3,2,0,1,1,253,1,9421,2,6,0,2,16,2,0,0,0,1,0,0,0,0,1,1492
3,0,2,0,1,0,1,2,55,2,1342,0,5,12,49,9,2,1,1,0,1,1,1,0,0,0,1442
2,1,2,0,0,0,1,1,93,0,6476,1,7,20,21,6,2,1,1,0,0,1,1,1,1,1,1576
2,1,2,0,2,0,1,2,191,2,5831,3,4,19,30,11,2,1,0,1,1,0,0,1,1,1,2364
1,0,1,1,2,0,1,0,173,3,5177,1,6,2,1,24,0,1,1,0,1,0,0,1,1,1,2404
3,1,3,1,3,0,1,0,159,2,3,3,2,13,6,17,2,1,1,0,1,0,0,1,0,0,1456
1,1,3,0,2,0,1,0,164,1,4581,0,1,22,9,11,1,0,0,1,0,0,0,1,0,0,1085
1,1,1,1,2,0,1,2,210,0,3136,2,1,13,15,15,0,0,1,0,1,1,1,1,0,0,1454
0,1,2,0,0,0,1,2,142,3,2883,1,7,16,4,7,1,1,1,1,0,1,1,1,0,1,2629
2,0,0,3,0,0,1,0,192,3,1051,0,3,9,1,17,1,1,1,1,1,0,0,1,1,0,2069
1,1,0,1,2,0,1,0,77,3,4281,1,1,19,11,14,1,0,0,0,1,0,0,0,0,0,2625
1,1,1,1,1,0,1,2,209,3,7905,1,4,17,14,20,0,1,0,0,1,1,1,0,1,0,3058
2,1,2,3,1,0,1,1,190,3,7322,0,1,5,26,1,2,0,0,0,0,1,1,1,1,0,2551
2,0,3,0,1,0,1,1,199,0,9805,2,2,18,0,21,2,1,0,0,1,1,1,1,0,1,725
3,0,1,3,2,0,1,0,145,0,5932,3,7,2,14,0,1,1,0,1,1,1,1,0,1,1,1309
3,0,2,0,0,0,1,0,236,1,3586,0,5,4,11,21,0,0,0,0,0,1,1,0,0,0,1279
2,0,1,0,0,0,1,0,254,2,8180,2,3,8,17,0,1,0,0,0,1,1,1,0,1,0,1948
1,0,3,1,3,0,1,0,202,1,5743,3,4,1,5,12,2,0,0,0,1,1,1,0,1,1,1557
0,1,1,0,0,0,1,0,281,2,6484,3,7,0,37,19,1,0,1,1,0,0,0,1,1,1,2842
0,0,2,1,0,0,1,0,175,2,1825,1,2,1,27,24,2,1,1,1,0,1,1,1,1,0,1581
2,1,1,0,0,0,1,1,81,1,4360,0,6,22,28,18,1,1,0,0,1,0,0,1,0,1,1868
3,1,0,1,1,0,1,0,149,3,216,3,7,5,16,3,2,0,1,1,0,1,1,0,1,1,2558
3,0,1,3,2,0,1,1,108,0,1066,2,6,18,4,12,2,1,0,1,0,0,0,0,0,1,1043
0,1,1,0,2,0,1,0,243,2,8162,0,7,15,7,14,0,1,1,0,1,1,1,0,1,0,1702
3,0,1,2,3,0,1,1,50,3,7475,1,4,18,35,11,1,0,1,0,1,1,1,1,0,0,2118
1,1,0,1,2,0,1,0,221,0,5608,1,1,4,12,9,1,0,1,0,1,1,1,0,1,0,1236
1,0,1,1,0,0,1,1,79,2,8148,0,2,12,5,10,1,0,1,1,1,0,0,1,1,1,1559
3,0,0,3,0,0,1,2,233,0,5875,2,2,24,47,24,0,0,0,0,0,0,0,0,1,0,1887
3,0,0,0,3,0,1,1,53,0,7916,0,1,23,16,22,0,1,0,0,1,0,0,1,0,1,768
1,0,3,2,0,0,1,0,282,2,4113,2,3,1,37,13,2,0,0,1,1,0,0,1,1,0,2268
1,0,1,1,1,0,1,1,136,0,5626,0,2,7,4,13,1,1,0,1,1,1,1,0,1,1,511
2,0,0,1,3,0,1,0,108,1,7760,1,6,0,27,10,1,0,1,0,1,1,1,1,1,1,1506
0,1,0,0,1,0,1,2,252,0,8405,1,2,7,26,12,1,0,0,0,1,1,1,1,0,1,1392
2,1,3,1,1,0,1,2,108,3,369,2,4,1,33,18,2,1,0,1,0,0,0,0,1,0,2869
1,1,0,2,3,0,1,2,223,3,6292,1,2,16,36,7,2,1,1,0,0,0,0,0,0,1,3604
0,1,1,2,1,0,1,1,226,0,5847,3,4,8,37,6,2,0,0,1,1,0,0,0,0,0,1482
1,1,1,3,2,0,1,0,175,3,2010,2,5,0,26,6,0,0,0,0,1,1,1,0,1,0,3439
0,0,0,2,2,0,1,1,243,3,4208,1,1,24,1,21,0,0,1,1,1,0,0,0,1,1,1916
0,0,0,2,0,0,1,1,229,3,7676,2,3,6,39,7,0,1,1,1,1,0,0,0,1,0,2499
1,1,0,2,0,0,1,2,215,3,1299,1,6,9,2,5,2,0,0,1,0,1,1,1,1,0,3361
1,1,1,2,0,0,1,0,211,1,7189,1,2,17,12,16,2,0,0,1,1,0,0,0,0,0,1589
0,0,3,0,2,0,1,0,255,3,6113,0,7,18,9,20,1,1,0,0,1,0,0,0,0,1,1951
2,1,3,1,0,0,1,1,175,1,9259,2,4,13,9,2,1,1,0,0,1,1,1,0,0,0,1711
0,1,2,1,0,0,1,2,116,3,465,3,4,19,47,8,2,0,0,1,1,0,0,1,0,1,3231
2,1,0,0,2,0,1,1,77,3,7699,1,2,15,37,4,2,0,0,0,0,0,0,0,1,0,3038
3,0,2,0,1,0,1,1,251,1,8406,0,1,24,4,22,1,1,0,1,1,1,1,1,0,1,606
1,1,2,2,3,0,1,2,74,2,8155,2,6,13,47,18,2,1,1,1,0,1,1,0,0,1,2935
2,0,0,2,1,0,1,1,138,1,298,0,1,7,19,11,1,0,1,0,0,1,1,1,0,1,1009
2,1,3,0,0,0,1,2,114,1,3711,1,5,8,19,16,0,1,1,0,1,0,0,0,0,1,1761
3,0,1,2,0,0,1,0,85,2,1018,0,2,17,43,24,1,0,0,1,0,0,0,1,1,0,1999
2,1,1,1,0,0,1,2,157,0,2728,3,3,24,38,0,0,1,0,0,0,0,0,0,0,0,2141
3,0,0,0,3,0,1,1,275,3,3695,1,5,3,0,11,0,0,1,1,1,1,1,1,1,1,1894
1,0,1,2,2,0,1,2,299,2,1921,2,2,5,15,5,1,0,1,1,1,0,0,1,0,1,1892
1,1,0,0,1,0,1,0,153,2,9149,2,5,4,23,20,1,1,0,1,0,0,0,0,1,0,2260
